id,display_name,works_count,works_api_url,h_index,country_code
https://openalex.org/A5041483723,Ting-Li Tang,6,https://api.openalex.org/works?filter=author.id:A5041483723,3,CN
https://openalex.org/A5026024797,Jonathan St-Onge,9,https://api.openalex.org/works?filter=author.id:A5026024797,3,CA
https://openalex.org/A5063479628,Daniele Rama,66,https://api.openalex.org/works?filter=author.id:A5063479628,3,IT
https://openalex.org/A5058573731,Sung-Woo Jung,14,https://api.openalex.org/works?filter=author.id:A5058573731,3,KR
https://openalex.org/A5053141419,Tian-Long Yang,3,https://api.openalex.org/works?filter=author.id:A5053141419,3,CN
https://openalex.org/A5005630154,Miguel Ángel Acosta Sánchez,104,https://api.openalex.org/works?filter=author.id:A5005630154,3,ES
https://openalex.org/A5073040741,Nguyễn Thành Lương,13,https://api.openalex.org/works?filter=author.id:A5073040741,3,VN
https://openalex.org/A5024466891,Jia-Tao Chen,3,https://api.openalex.org/works?filter=author.id:A5024466891,3,CN
https://openalex.org/A5084801688,Alexandra Maria Ioana Florea,21,https://api.openalex.org/works?filter=author.id:A5084801688,3,RO
https://openalex.org/A5088556084,Marta González‐Cañete,13,https://api.openalex.org/works?filter=author.id:A5088556084,3,ES
https://openalex.org/A5006281795,Marta González‐Rodríguez,26,https://api.openalex.org/works?filter=author.id:A5006281795,3,ES
https://openalex.org/A5065508268,Seongwoon Kim,38,https://api.openalex.org/works?filter=author.id:A5065508268,3,KR
https://openalex.org/A5070346701,Jason W. Burton,12,https://api.openalex.org/works?filter=author.id:A5070346701,3,DK
https://openalex.org/A5075105138,Wang Hui-sheng,7,https://api.openalex.org/works?filter=author.id:A5075105138,3,CN
https://openalex.org/A5058193467,Li-yue Liao,7,https://api.openalex.org/works?filter=author.id:A5058193467,3,CN
https://openalex.org/A5002135305,Li Fan Liao,7,https://api.openalex.org/works?filter=author.id:A5002135305,3,TW
https://openalex.org/A5031544300,Li Chuan Liao,5,https://api.openalex.org/works?filter=author.id:A5031544300,3,TW
https://openalex.org/A5065070219,Ai-Zhen Xu,3,https://api.openalex.org/works?filter=author.id:A5065070219,3,CN
https://openalex.org/A5080913398,Ke-Jun Zhou,3,https://api.openalex.org/works?filter=author.id:A5080913398,3,CN
https://openalex.org/A5080836111,Javier Álvarez Gálvez,35,https://api.openalex.org/works?filter=author.id:A5080836111,3,ES
https://openalex.org/A5022501831,Marta González-Rozas,5,https://api.openalex.org/works?filter=author.id:A5022501831,3,ES
https://openalex.org/A5001794275,Edward M. Lee,4,https://api.openalex.org/works?filter=author.id:A5001794275,3,US
https://openalex.org/A5064862041,Edward Ilho Lee,5,https://api.openalex.org/works?filter=author.id:A5064862041,3,US
https://openalex.org/A5076594148,Marta González-Touya,4,https://api.openalex.org/works?filter=author.id:A5076594148,3,ES
https://openalex.org/A5014940167,Marta González-Carpio,3,https://api.openalex.org/works?filter=author.id:A5014940167,3,ES
https://openalex.org/A5047402682,Han-feng Zheng,3,https://api.openalex.org/works?filter=author.id:A5047402682,3,CN
https://openalex.org/A5020539964,Ke-cao Zhou,3,https://api.openalex.org/works?filter=author.id:A5020539964,3,CN
https://openalex.org/A5018656979,Marta González-Lorenzo,3,https://api.openalex.org/works?filter=author.id:A5018656979,3,ES
https://openalex.org/A5051024039,Ke-Jing Zhou,11,https://api.openalex.org/works?filter=author.id:A5051024039,3,CN
https://openalex.org/A5039318026,Jia-Tao Zhi,3,https://api.openalex.org/works?filter=author.id:A5039318026,3,CN
https://openalex.org/A5091595111,Guan-Ting Lian,2,https://api.openalex.org/works?filter=author.id:A5091595111,3,TW
https://openalex.org/A5016239575,Marta Ossorio González,17,https://api.openalex.org/works?filter=author.id:A5016239575,3,ES
https://openalex.org/A5061429108,Lian Hui Wang,3,https://api.openalex.org/works?filter=author.id:A5061429108,3,CN
https://openalex.org/A5004607033,Ana C. Valdivia,6,https://api.openalex.org/works?filter=author.id:A5004607033,3,CA
https://openalex.org/A5005113940,Dan‐Ling Dai,7,https://api.openalex.org/works?filter=author.id:A5005113940,3,CN
https://openalex.org/A5009443238,Hui-Chen Wang,4,https://api.openalex.org/works?filter=author.id:A5009443238,3,TW
https://openalex.org/A5083671590,Guangnan Zhu,13,https://api.openalex.org/works?filter=author.id:A5083671590,3,CN
https://openalex.org/A5001276944,Delphine De Moor,12,https://api.openalex.org/works?filter=author.id:A5001276944,3,GB
https://openalex.org/A5080649498,Lisette Espín Noboa,3,https://api.openalex.org/works?filter=author.id:A5080649498,3,DE
https://openalex.org/A5087443143,Andrew P. Herman,5,https://api.openalex.org/works?filter=author.id:A5087443143,3,US
https://openalex.org/A5035208275,Bin-feng Wang,3,https://api.openalex.org/works?filter=author.id:A5035208275,3,CN
https://openalex.org/A5062735888,S. Edward Lee,3,https://api.openalex.org/works?filter=author.id:A5062735888,3,US
https://openalex.org/A5044678412,Zhi-Bin Wang,5,https://api.openalex.org/works?filter=author.id:A5044678412,3,CN
https://openalex.org/A5026863057,Chang Hao Cui,4,https://api.openalex.org/works?filter=author.id:A5026863057,3,CN
https://openalex.org/A5034926889,Zheng Rong Han,5,https://api.openalex.org/works?filter=author.id:A5034926889,3,CN
https://openalex.org/A5005050076,Li-Hung Liao,6,https://api.openalex.org/works?filter=author.id:A5005050076,3,TW
https://openalex.org/A5051661575,Yong-Zhen Xu,8,https://api.openalex.org/works?filter=author.id:A5051661575,3,CN
https://openalex.org/A5084653402,Tao-Ming Jia,6,https://api.openalex.org/works?filter=author.id:A5084653402,3,CN
https://openalex.org/A5032439344,Bin Wang,3,https://api.openalex.org/works?filter=author.id:A5032439344,3,CN
https://openalex.org/A5071889731,Kai-Ting Lian,3,https://api.openalex.org/works?filter=author.id:A5071889731,3,CN
https://openalex.org/A5030243467,David Torres Sanchez,8,https://api.openalex.org/works?filter=author.id:A5030243467,3,GB
https://openalex.org/A5042724089,Mariana Marta González,5,https://api.openalex.org/works?filter=author.id:A5042724089,3,AR
https://openalex.org/A5019662675,Hui‐Ju Wang,4,https://api.openalex.org/works?filter=author.id:A5019662675,3,CN
https://openalex.org/A5073340130,Marta González de Arriba,14,https://api.openalex.org/works?filter=author.id:A5073340130,3,ES
https://openalex.org/A5056962897,Ian R. Stewart,9,https://api.openalex.org/works?filter=author.id:A5056962897,3,US
https://openalex.org/A5035844833,Jia Wei-tao,10,https://api.openalex.org/works?filter=author.id:A5035844833,3,CN
https://openalex.org/A5087167518,David Sánchez Hernández,14,https://api.openalex.org/works?filter=author.id:A5087167518,3,ES
https://openalex.org/A5073738433,Truong Luong Francis Nguyen,3,https://api.openalex.org/works?filter=author.id:A5073738433,3,FR
https://openalex.org/A5018266979,XU Zhen-gang,25,https://api.openalex.org/works?filter=author.id:A5018266979,3,CN
https://openalex.org/A5066011473,Hui Han Wang,3,https://api.openalex.org/works?filter=author.id:A5066011473,3,CN
https://openalex.org/A5081668764,Antônio José Temístocles de Lima,8,https://api.openalex.org/works?filter=author.id:A5081668764,3,BR
https://openalex.org/A5007157456,Ke-Yue Li,8,https://api.openalex.org/works?filter=author.id:A5007157456,3,CN
https://openalex.org/A5038014497,Daniel Luiz Romero,9,https://api.openalex.org/works?filter=author.id:A5038014497,3,ES
https://openalex.org/A5088260131,David Sánchez Poveda,7,https://api.openalex.org/works?filter=author.id:A5088260131,3,ES
https://openalex.org/A5019225257,Zhen-Gang Xu,18,https://api.openalex.org/works?filter=author.id:A5019225257,3,CN
https://openalex.org/A5011782232,Hui Feng Wang,34,https://api.openalex.org/works?filter=author.id:A5011782232,3,CN
https://openalex.org/A5058786643,Ke Yang Li,5,https://api.openalex.org/works?filter=author.id:A5058786643,3,CN
https://openalex.org/A5075625304,Ezequiel López-Amor,7,https://api.openalex.org/works?filter=author.id:A5075625304,3,
https://openalex.org/A5050102557,Alejo Ezequiel González López Ledesma,17,https://api.openalex.org/works?filter=author.id:A5050102557,3,BR
https://openalex.org/A5023161946,Ricardo Sánchez Ángel,74,https://api.openalex.org/works?filter=author.id:A5023161946,3,CO
https://openalex.org/A5034081329,José David Pujante Sánchez,56,https://api.openalex.org/works?filter=author.id:A5034081329,3,ES
https://openalex.org/A5001063135,Zhen-Bang Xu,13,https://api.openalex.org/works?filter=author.id:A5001063135,3,CN
https://openalex.org/A5017851075,Daniel J. Romero,20,https://api.openalex.org/works?filter=author.id:A5017851075,3,US
https://openalex.org/A5011083737,David Sánchez Soria,6,https://api.openalex.org/works?filter=author.id:A5011083737,3,AR
https://openalex.org/A5074306686,Ángel Lancho-Sánchez,8,https://api.openalex.org/works?filter=author.id:A5074306686,3,ES
https://openalex.org/A5016371144,Ángel Bueno Sánchez,34,https://api.openalex.org/works?filter=author.id:A5016371144,3,
https://openalex.org/A5048595669,Kate E. Taylor-Jones,80,https://api.openalex.org/works?filter=author.id:A5048595669,3,GB
https://openalex.org/A5063089045,Nguyen Luong Nhat,10,https://api.openalex.org/works?filter=author.id:A5063089045,3,SK
https://openalex.org/A5083331924,Xu‐Zhen Zheng,8,https://api.openalex.org/works?filter=author.id:A5083331924,3,CN
https://openalex.org/A5022011071,Ke-Xin Li,3,https://api.openalex.org/works?filter=author.id:A5022011071,3,US
https://openalex.org/A5060827904,Antônio de Pádua Lima,12,https://api.openalex.org/works?filter=author.id:A5060827904,3,BR
https://openalex.org/A5070661698,Jorge David Guiot García,6,https://api.openalex.org/works?filter=author.id:A5070661698,3,
https://openalex.org/A5021986183,Daniel Romero-Guzmán,6,https://api.openalex.org/works?filter=author.id:A5021986183,3,ES
https://openalex.org/A5019403427,David Arnoldo García Fernàndez,12,https://api.openalex.org/works?filter=author.id:A5019403427,3,MX
https://openalex.org/A5042022571,Zhen-li Xu,11,https://api.openalex.org/works?filter=author.id:A5042022571,3,CN
https://openalex.org/A5032805987,Jorge Graña Gil,29,https://api.openalex.org/works?filter=author.id:A5032805987,3,ES
https://openalex.org/A5071581782,Miguel Ángel Pérez-Sánchez,6,https://api.openalex.org/works?filter=author.id:A5071581782,3,ES
https://openalex.org/A5022187711,Miguel Ángel Arráez Sánchez,26,https://api.openalex.org/works?filter=author.id:A5022187711,3,ES
https://openalex.org/A5074074985,Ke Yi Li,7,https://api.openalex.org/works?filter=author.id:A5074074985,3,CN
https://openalex.org/A5051256292,Marianne David-Jürgens,3,https://api.openalex.org/works?filter=author.id:A5051256292,3,DE
https://openalex.org/A5041178001,Zhen-Gui Xu,5,https://api.openalex.org/works?filter=author.id:A5041178001,3,CN
https://openalex.org/A5000444884,Nguyen An Luong,7,https://api.openalex.org/works?filter=author.id:A5000444884,3,PL
https://openalex.org/A5012375401,Nguyen Thi Hien Luong,8,https://api.openalex.org/works?filter=author.id:A5012375401,3,VN
https://openalex.org/A5084025640,David M García-Pantaleón,5,https://api.openalex.org/works?filter=author.id:A5084025640,3,VE
https://openalex.org/A5018255569,David Montero Sánchez,36,https://api.openalex.org/works?filter=author.id:A5018255569,3,ES
https://openalex.org/A5077515904,Erjian Liu,15,https://api.openalex.org/works?filter=author.id:A5077515904,3,CN
https://openalex.org/A5011118174,Angel Silos-Sanchez,7,https://api.openalex.org/works?filter=author.id:A5011118174,3,PR
https://openalex.org/A5009144950,Alina Theresa Henn,11,https://api.openalex.org/works?filter=author.id:A5009144950,3,DE
https://openalex.org/A5008466541,Ke-Man Li,3,https://api.openalex.org/works?filter=author.id:A5008466541,3,CN
https://openalex.org/A5043359745,Davíd Gómez Sánchez,57,https://api.openalex.org/works?filter=author.id:A5043359745,3,MX
https://openalex.org/A5019516386,Zhen-Ni Xu,10,https://api.openalex.org/works?filter=author.id:A5019516386,3,CN
https://openalex.org/A5046769905,David Sánchez-Roa,3,https://api.openalex.org/works?filter=author.id:A5046769905,3,ES
https://openalex.org/A5083556783,Li-Ting Niu,7,https://api.openalex.org/works?filter=author.id:A5083556783,3,CN
https://openalex.org/A5078595443,Ting-Mei Li,3,https://api.openalex.org/works?filter=author.id:A5078595443,3,TW
https://openalex.org/A5036901935,Xiao-Liu Zhang,3,https://api.openalex.org/works?filter=author.id:A5036901935,3,CN
https://openalex.org/A5002393238,Juan Carlos Rocha-Hoyos,52,https://api.openalex.org/works?filter=author.id:A5002393238,3,EC
https://openalex.org/A5051699235,Cheng-tao Jia,4,https://api.openalex.org/works?filter=author.id:A5051699235,3,CN
https://openalex.org/A5016416457,David García Alonso,40,https://api.openalex.org/works?filter=author.id:A5016416457,3,ES
https://openalex.org/A5015157714,David Salvador Garcia,5,https://api.openalex.org/works?filter=author.id:A5015157714,3,CH
https://openalex.org/A5090318645,Duilio Balsamo,6,https://api.openalex.org/works?filter=author.id:A5090318645,3,IT
https://openalex.org/A5023013907,Laura Hernández,41,https://api.openalex.org/works?filter=author.id:A5023013907,3,MX
https://openalex.org/A5001954171,Wa Li Zhang,6,https://api.openalex.org/works?filter=author.id:A5001954171,3,SG
https://openalex.org/A5029084057,David García-de-Quevedo,5,https://api.openalex.org/works?filter=author.id:A5029084057,3,ES
https://openalex.org/A5005062307,David Garcia‐Vega,9,https://api.openalex.org/works?filter=author.id:A5005062307,3,ES
https://openalex.org/A5007196954,Gui Yang Sheng Wang,3,https://api.openalex.org/works?filter=author.id:A5007196954,3,US
https://openalex.org/A5020773281,Sagar Kumar Swain,4,https://api.openalex.org/works?filter=author.id:A5020773281,3,IN
https://openalex.org/A5017663646,David García Hernán,125,https://api.openalex.org/works?filter=author.id:A5017663646,3,ES
https://openalex.org/A5032361393,Yang-Hui Tian,5,https://api.openalex.org/works?filter=author.id:A5032361393,3,GB
https://openalex.org/A5044758154,Yu Yao Tseng,4,https://api.openalex.org/works?filter=author.id:A5044758154,3,TW
https://openalex.org/A5037717098,Peng Jie-hua,7,https://api.openalex.org/works?filter=author.id:A5037717098,3,CN
https://openalex.org/A5033208803,Tom Theile,9,https://api.openalex.org/works?filter=author.id:A5033208803,3,DE
https://openalex.org/A5055658937,Rebekah Getman,9,https://api.openalex.org/works?filter=author.id:A5055658937,3,US
https://openalex.org/A5078853964,Yang Yang Wang,7,https://api.openalex.org/works?filter=author.id:A5078853964,3,GB
https://openalex.org/A5060618879,Yang Wendy Wang,3,https://api.openalex.org/works?filter=author.id:A5060618879,3,CN
https://openalex.org/A5057232818,Chiara Letizia Serra,18,https://api.openalex.org/works?filter=author.id:A5057232818,3,IT
https://openalex.org/A5061466674,Lu‐Ting Luo,11,https://api.openalex.org/works?filter=author.id:A5061466674,3,CN
https://openalex.org/A5055443799,Bojan Kostic,5,https://api.openalex.org/works?filter=author.id:A5055443799,3,IT
https://openalex.org/A5090214679,Jui‐Yang Wang,8,https://api.openalex.org/works?filter=author.id:A5090214679,3,TW
https://openalex.org/A5049256662,Zhu-Hang Jiang,6,https://api.openalex.org/works?filter=author.id:A5049256662,3,CN
https://openalex.org/A5089865786,J. David García-López,5,https://api.openalex.org/works?filter=author.id:A5089865786,3,ES
https://openalex.org/A5035713482,Xia Yan Zhang,3,https://api.openalex.org/works?filter=author.id:A5035713482,3,CN
https://openalex.org/A5084315519,Laura Alfonso Hernandez,5,https://api.openalex.org/works?filter=author.id:A5084315519,3,AR
https://openalex.org/A5043930087,Laura Hernández-Padilla,4,https://api.openalex.org/works?filter=author.id:A5043930087,3,MX
https://openalex.org/A5073692937,Yun-yang Wang,4,https://api.openalex.org/works?filter=author.id:A5073692937,3,CN
https://openalex.org/A5045949151,Cheng-Yan Pan,6,https://api.openalex.org/works?filter=author.id:A5045949151,3,CN
https://openalex.org/A5087014336,Cheng-Hua Pan,4,https://api.openalex.org/works?filter=author.id:A5087014336,3,CN
https://openalex.org/A5041940377,Alejandro Dinkelberg,9,https://api.openalex.org/works?filter=author.id:A5041940377,3,IE
https://openalex.org/A5045977172,Cheng-Lin Pan,4,https://api.openalex.org/works?filter=author.id:A5045977172,3,CN
https://openalex.org/A5045559983,Josep Perelló Capó,6,https://api.openalex.org/works?filter=author.id:A5045559983,3,ES
https://openalex.org/A5012932491,Cheng Chang Pan,9,https://api.openalex.org/works?filter=author.id:A5012932491,3,US
https://openalex.org/A5002691795,Cheng An Pan,7,https://api.openalex.org/works?filter=author.id:A5002691795,3,TW
https://openalex.org/A5015330688,Gergő Dániel Tóth,8,https://api.openalex.org/works?filter=author.id:A5015330688,3,HU
https://openalex.org/A5023647987,and Li Zhang,3,https://api.openalex.org/works?filter=author.id:A5023647987,3,CN
https://openalex.org/A5042745990,Shih-Cheng Pan,5,https://api.openalex.org/works?filter=author.id:A5042745990,3,TW
https://openalex.org/A5086723352,Yin Li Zhang,4,https://api.openalex.org/works?filter=author.id:A5086723352,3,CN
https://openalex.org/A5079676177,Le-Tian Yang,4,https://api.openalex.org/works?filter=author.id:A5079676177,3,CN
https://openalex.org/A5082434830,Yu-ting Luo,6,https://api.openalex.org/works?filter=author.id:A5082434830,3,CN
https://openalex.org/A5041251301,Luis David Sánchez-Velázquez,27,https://api.openalex.org/works?filter=author.id:A5041251301,3,MX
https://openalex.org/A5013545446,Clara Vandeweerdt,5,https://api.openalex.org/works?filter=author.id:A5013545446,3,DK
https://openalex.org/A5072963243,David Sánchez-Pinsach,11,https://api.openalex.org/works?filter=author.id:A5072963243,3,ES
https://openalex.org/A5016342517,Juan David Sánchez,11,https://api.openalex.org/works?filter=author.id:A5016342517,3,CO
https://openalex.org/A5073687810,Laura S. Rojas-Hernandez,7,https://api.openalex.org/works?filter=author.id:A5073687810,3,US
https://openalex.org/A5059297490,Laura Hernández-Sánchez,7,https://api.openalex.org/works?filter=author.id:A5059297490,3,ES
https://openalex.org/A5029326681,Kumar Gaurav Sagar,3,https://api.openalex.org/works?filter=author.id:A5029326681,3,IN
https://openalex.org/A5067661751,Xiao li Zhang,7,https://api.openalex.org/works?filter=author.id:A5067661751,3,CN
https://openalex.org/A5068725693,Sagar Suresh Kumar,9,https://api.openalex.org/works?filter=author.id:A5068725693,3,GB
https://openalex.org/A5066242688,Timothy Douglas Witchell,4,https://api.openalex.org/works?filter=author.id:A5066242688,3,CA
https://openalex.org/A5005428775,Manoj Kumar Sagar,22,https://api.openalex.org/works?filter=author.id:A5005428775,3,IN
https://openalex.org/A5083672625,Tzu‐Yu Chao,6,https://api.openalex.org/works?filter=author.id:A5083672625,3,TW
https://openalex.org/A5074180094,Carlos Abanto-Rodríguez,52,https://api.openalex.org/works?filter=author.id:A5074180094,3,PE
https://openalex.org/A5026663249,Chandra Kumar Ballal,8,https://api.openalex.org/works?filter=author.id:A5026663249,3,IN
https://openalex.org/A5077845343,Hua-jie Zhang,5,https://api.openalex.org/works?filter=author.id:A5077845343,3,CN
https://openalex.org/A5064160221,Hua-jie Xia,7,https://api.openalex.org/works?filter=author.id:A5064160221,3,CN
https://openalex.org/A5015846716,Carlos Benítez Rodríguez,16,https://api.openalex.org/works?filter=author.id:A5015846716,3,
https://openalex.org/A5002809112,Gilberto Marcelo Sperandio Silva,3,https://api.openalex.org/works?filter=author.id:A5002809112,3,JP
https://openalex.org/A5090237537,Yu-Chao Dong,3,https://api.openalex.org/works?filter=author.id:A5090237537,3,US
https://openalex.org/A5058109488,Chandra Mohan Kumar,17,https://api.openalex.org/works?filter=author.id:A5058109488,3,IN
https://openalex.org/A5066975407,Carlos A. Rodríguez-Proenza,4,https://api.openalex.org/works?filter=author.id:A5066975407,3,MX
https://openalex.org/A5059795047,Chandra Mauli Kumar,4,https://api.openalex.org/works?filter=author.id:A5059795047,3,IN
https://openalex.org/A5005260165,Yu Jang Chao,4,https://api.openalex.org/works?filter=author.id:A5005260165,3,TW
https://openalex.org/A5065532337,Carlos A. Rodríguez-Barrientos,3,https://api.openalex.org/works?filter=author.id:A5065532337,3,CO
https://openalex.org/A5021376352,Marcelo Francisco da Silva Cardoso,33,https://api.openalex.org/works?filter=author.id:A5021376352,3,BR
https://openalex.org/A5009005595,Tan Ren Xiang,14,https://api.openalex.org/works?filter=author.id:A5009005595,3,CN
https://openalex.org/A5074903589,Yu Kai Chao,4,https://api.openalex.org/works?filter=author.id:A5074903589,3,TW
https://openalex.org/A5074250275,Carlos Quereda-Rodríguez-Navarro,6,https://api.openalex.org/works?filter=author.id:A5074250275,3,ES
https://openalex.org/A5038938374,Jie-Hua Du,3,https://api.openalex.org/works?filter=author.id:A5038938374,3,CN
https://openalex.org/A5047336161,Carlos E. Bertrán-Rodríguez,18,https://api.openalex.org/works?filter=author.id:A5047336161,3,US
https://openalex.org/A5083260447,Satish Kumar Rajappan Chandra,5,https://api.openalex.org/works?filter=author.id:A5083260447,3,IN
https://openalex.org/A5009327290,Carlos Hernando Rodríguez,7,https://api.openalex.org/works?filter=author.id:A5009327290,3,CO
https://openalex.org/A5034998442,Juan‐Carlos Hernández‐Rodríguez,21,https://api.openalex.org/works?filter=author.id:A5034998442,3,ES
https://openalex.org/A5069397584,Juan Carlos García Rodríguez,11,https://api.openalex.org/works?filter=author.id:A5069397584,3,
https://openalex.org/A5003707267,Chao-Lin Yu,5,https://api.openalex.org/works?filter=author.id:A5003707267,3,CN
https://openalex.org/A5086636153,Abdulkadir Çelikkanat,32,https://api.openalex.org/works?filter=author.id:A5086636153,3,DK
https://openalex.org/A5014706264,Marcelo Caetano Parreira da Silva,25,https://api.openalex.org/works?filter=author.id:A5014706264,3,BR
https://openalex.org/A5002819201,Muhammad Khairool Fahmy Mohd Ali,7,https://api.openalex.org/works?filter=author.id:A5002819201,3,MY
https://openalex.org/A5041175197,David Sánchez Pedroche,12,https://api.openalex.org/works?filter=author.id:A5041175197,3,ES
https://openalex.org/A5004579147,Zheng Wang Yang,4,https://api.openalex.org/works?filter=author.id:A5004579147,3,CN
https://openalex.org/A5034832995,Laura Alfonso-Hernandez,6,https://api.openalex.org/works?filter=author.id:A5034832995,3,AR
https://openalex.org/A5075580065,Xiang-Tian Yang,4,https://api.openalex.org/works?filter=author.id:A5075580065,3,CN
https://openalex.org/A5049203069,David García-Santos,10,https://api.openalex.org/works?filter=author.id:A5049203069,3,ES
https://openalex.org/A5033235118,Gui-yang Wang,7,https://api.openalex.org/works?filter=author.id:A5033235118,3,CN
https://openalex.org/A5027230988,Laura Hérnández-Andrade,14,https://api.openalex.org/works?filter=author.id:A5027230988,3,MX
https://openalex.org/A5035471852,Margaret Samahita,61,https://api.openalex.org/works?filter=author.id:A5035471852,3,IE
https://openalex.org/A5004619421,Ana Laura Hernández,20,https://api.openalex.org/works?filter=author.id:A5004619421,3,UY
https://openalex.org/A5021485337,Lisa Wen-Yu Chen,13,https://api.openalex.org/works?filter=author.id:A5021485337,3,TW
https://openalex.org/A5035011346,Yan-Ting Xia,14,https://api.openalex.org/works?filter=author.id:A5035011346,3,CN
https://openalex.org/A5039651199,Cen-Yang Wang,3,https://api.openalex.org/works?filter=author.id:A5039651199,3,CN
https://openalex.org/A5045685221,Gui Yang Wang,5,https://api.openalex.org/works?filter=author.id:A5045685221,3,CN
https://openalex.org/A5058601225,Yu-Ting Luo,3,https://api.openalex.org/works?filter=author.id:A5058601225,3,CN
https://openalex.org/A5087243914,Deepak Kumar Sagar,3,https://api.openalex.org/works?filter=author.id:A5087243914,3,IN
https://openalex.org/A5082152196,Laura Mercedes Hernández,6,https://api.openalex.org/works?filter=author.id:A5082152196,3,CO
https://openalex.org/A5054954195,Rajappan Chandra Satish Kumar,26,https://api.openalex.org/works?filter=author.id:A5054954195,3,IN
https://openalex.org/A5062317452,Juan Carlos Bravo-Rodríguez,6,https://api.openalex.org/works?filter=author.id:A5062317452,3,ES
https://openalex.org/A5035159406,Cheng-Yu Chao,5,https://api.openalex.org/works?filter=author.id:A5035159406,3,TW
https://openalex.org/A5076924998,Hua‐Jie Kang,5,https://api.openalex.org/works?filter=author.id:A5076924998,3,CN
https://openalex.org/A5084789270,Robert Scott West,5,https://api.openalex.org/works?filter=author.id:A5084789270,3,US
https://openalex.org/A5019527985,Hongshan Jin,3,https://api.openalex.org/works?filter=author.id:A5019527985,3,CN
https://openalex.org/A5088053431,David Sánchez-Matienzo,5,https://api.openalex.org/works?filter=author.id:A5088053431,3,ES
https://openalex.org/A5019150965,Lih-Yang Wang,7,https://api.openalex.org/works?filter=author.id:A5019150965,3,TW
https://openalex.org/A5083293641,Yang Guang Wang,5,https://api.openalex.org/works?filter=author.id:A5083293641,3,CN
https://openalex.org/A5042648566,Yang Min Wang,4,https://api.openalex.org/works?filter=author.id:A5042648566,3,DK
https://openalex.org/A5047774015,Monika Simon,5,https://api.openalex.org/works?filter=author.id:A5047774015,3,IN
https://openalex.org/A5071705336,王洋 Wang Yang,28,https://api.openalex.org/works?filter=author.id:A5071705336,3,CN
https://openalex.org/A5020844929,Bo Li Zhang,4,https://api.openalex.org/works?filter=author.id:A5020844929,3,CN
https://openalex.org/A5081493936,Wang-Yang Ye,6,https://api.openalex.org/works?filter=author.id:A5081493936,3,CN
https://openalex.org/A5004722950,Zhan-cheng Pan,5,https://api.openalex.org/works?filter=author.id:A5004722950,3,CN
https://openalex.org/A5025983641,Li-Pu Zhang,3,https://api.openalex.org/works?filter=author.id:A5025983641,3,CN
https://openalex.org/A5037527643,Nai Wang Yang,4,https://api.openalex.org/works?filter=author.id:A5037527643,3,CN
https://openalex.org/A5036243654,Ali Muhammad Khushk,9,https://api.openalex.org/works?filter=author.id:A5036243654,3,
https://openalex.org/A5039515099,Muhammad Tahir Ali Shah,11,https://api.openalex.org/works?filter=author.id:A5039515099,3,PK
https://openalex.org/A5054212788,Muhammad Luqman Ali Bahoo,18,https://api.openalex.org/works?filter=author.id:A5054212788,3,PK
https://openalex.org/A5079194867,David García Chaparro,14,https://api.openalex.org/works?filter=author.id:A5079194867,3,MX
https://openalex.org/A5018365776,Fang Kun-he,31,https://api.openalex.org/works?filter=author.id:A5018365776,3,CN
https://openalex.org/A5087743406,Qing-Xiang Ke,4,https://api.openalex.org/works?filter=author.id:A5087743406,3,
https://openalex.org/A5065455068,Yu-Cheng Pan,4,https://api.openalex.org/works?filter=author.id:A5065455068,3,TW
https://openalex.org/A5037193524,Jorge E. Gil,7,https://api.openalex.org/works?filter=author.id:A5037193524,3,US
https://openalex.org/A5078073050,Patrick Y. Park,3,https://api.openalex.org/works?filter=author.id:A5078073050,3,US
https://openalex.org/A5075391895,Xiao-Bao Zhang,9,https://api.openalex.org/works?filter=author.id:A5075391895,3,CN
https://openalex.org/A5000325083,Didra Brown Taylor,8,https://api.openalex.org/works?filter=author.id:A5000325083,3,US
https://openalex.org/A5024314627,Qing Quan Ke,4,https://api.openalex.org/works?filter=author.id:A5024314627,3,CN
https://openalex.org/A5064595571,Xiao Ou Zhang,3,https://api.openalex.org/works?filter=author.id:A5064595571,3,CN
https://openalex.org/A5011857931,Bhargav Srinivasa Desikan,16,https://api.openalex.org/works?filter=author.id:A5011857931,3,GB
https://openalex.org/A5017956845,Laura Marcela Mass-Hernández,6,https://api.openalex.org/works?filter=author.id:A5017956845,3,CO
https://openalex.org/A5054245541,Yanmeng Xing,5,https://api.openalex.org/works?filter=author.id:A5054245541,3,CN
https://openalex.org/A5084049094,Xiao-Guang Zhang,11,https://api.openalex.org/works?filter=author.id:A5084049094,3,US
https://openalex.org/A5052693436,Shu-Xiao Zhang,5,https://api.openalex.org/works?filter=author.id:A5052693436,3,CN
https://openalex.org/A5079959186,David García Solís,20,https://api.openalex.org/works?filter=author.id:A5079959186,3,ES
https://openalex.org/A5037574207,Aaron P. B. Smith,6,https://api.openalex.org/works?filter=author.id:A5037574207,3,CA
https://openalex.org/A5013963982,Syed Ijaz Ul Haq,12,https://api.openalex.org/works?filter=author.id:A5013963982,3,CN
https://openalex.org/A5006152025,Wang Yan-yang,13,https://api.openalex.org/works?filter=author.id:A5006152025,3,CN
https://openalex.org/A5036257042,Jihoon T Kim,8,https://api.openalex.org/works?filter=author.id:A5036257042,3,KR
https://openalex.org/A5070502272,Muhammad Saddam Ali,8,https://api.openalex.org/works?filter=author.id:A5070502272,3,ID
